objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,class
1237653471980355643,23.10766,20.47094,19.23027,18.71605,18.49324,STAR
1237652900766351802,22.62107,21.06088,20.43873,20.22864,19.75318,STAR
1237652901303418918,18.99595,17.98685,17.66364,17.5099,17.45105,STAR
1237649961917349896,17.9573,17.07601,16.77727,16.64708,16.60619,STAR
1237649962454287033,23.64538,24.27221,22.64384,20.55975,18.7352,STAR
1237649962454351951,19.70607,19.24798,19.33272,19.44358,19.64254,STAR
1237652899695099973,17.38472,16.24375,15.95287,15.86683,15.88528,STAR
1237652899158164055,25.84366,24.12774,21.84723,19.30696,17.78066,STAR
1237649961917218877,15.76157,15.47817,15.73664,15.89711,16.11838,STAR
1237652900231905282,19.06072,18.13134,17.82846,17.74701,17.74019,STAR
1237652899694968970,23.65466,22.04069,20.43216,18.50547,17.34161,STAR
1237652899695035058,23.7815,25.04865,22.46269,20.11354,18.4669,STAR
1237649961380348103,23.11502,20.75879,19.43018,18.96695,18.66491,STAR
1237652900231774343,18.11156,17.1289,16.80298,16.6493,16.5863,STAR
1237652900231839949,20.7566,20.32484,20.52326,20.81401,20.65802,STAR
1237649962454024347,23.97233,21.70733,20.17136,18.1204,17.0497,STAR
1237652899694772665,23.64486,22.72284,21.12846,19.31206,18.27826,STAR
1237652899694903337,17.8797,16.78436,16.61071,16.56472,16.60812,STAR
1237652899694772451,23.18067,22.33327,20.62091,18.50955,16.89915,STAR
1237652899694903807,26.24033,22.62247,21.09106,19.1449,18.03291,STAR
1237649962453893281,20.28633,20.11704,20.431,20.54745,21.16627,STAR
1237649964064637019,19.61239,18.40508,18.06979,17.92555,17.83415,STAR
1237649963528945759,18.08764,17.17014,16.79203,16.66863,16.62331,STAR
1237652901306761327,19.79225,19.26712,19.15376,18.53112,17.90482,STAR
1237652901306761391,25.3712,22.4772,20.84998,18.93587,17.79209,STAR
1237649964066275419,21.75909,18.991,17.74658,17.20912,16.87552,STAR
1237649964066209979,23.54224,21.81699,20.16307,18.87326,18.16535,STAR
1237652901843960027,22.73714,22.36131,20.82435,18.76371,17.71055,STAR
1237652901843959884,17.84733,16.88719,16.46343,16.3062,16.23334,STAR
1237652900769956085,23.66966,21.2417,19.52899,17.07367,15.75418,STAR
1237649962992271635,23.85422,22.6518,21.15417,19.25653,18.12756,STAR
1237652901306957869,24.66219,22.63175,20.81123,18.74183,17.59224,STAR
1237649962992402514,20.30044,20.06957,20.26945,20.56063,20.56318,STAR
1237652901306957998,20.92792,19.68053,19.41818,19.27174,19.36716,STAR
1237652901307089313,26.09185,22.88272,21.6211,19.22424,18.02312,STAR
1237652901307023939,25.91622,22.82663,21.31429,19.29776,18.24771,STAR
1237652900770153070,25.74137,23.0725,21.64062,18.99767,17.27291,STAR
1237652900770218530,25.57658,22.66512,21.1379,19.17606,18.05809,STAR
1237652900770218148,20.72536,20.45195,20.59107,20.47861,20.27422,STAR
1237649963529404421,18.76787,18.25217,18.07547,18.09033,18.10308,STAR
1237652901844025750,24.29158,22.80959,21.29066,19.29561,18.25908,STAR
1237652900770283795,24.36434,21.35217,19.689,18.45711,17.81036,STAR
1237652901844091063,18.93449,17.94554,17.62604,17.52084,17.48243,STAR
1237651190284615720,18.28089,17.12518,16.69894,16.54446,16.96333,STAR
1237651250412585199,23.35668,20.62085,19.19179,17.9519,18.07414,STAR
1237651190284157072,19.10722,17.95094,17.56844,17.41227,17.36992,STAR
1237651190284091424,20.53274,25.20751,16.2127,16.91102,23.11217,STAR
1237651250412191769,24.65951,18.19136,19.57381,24.19494,17.32532,STAR
1237651190821355550,22.89822,21.19751,19.86296,18.70491,18.19036,STAR
1237651190821355574,18.10157,17.01419,16.69374,16.56056,16.52155,STAR
1237651190821159106,23.06638,20.68328,18.9622,18.23069,17.82431,STAR
1237651250949128324,19.05227,17.10073,16.3301,16.01521,15.87952,STAR
1237651190821027890,17.1519,16.22115,15.91352,15.79309,15.74687,STAR
1237651190821027858,20.21508,18.68573,16.81146,16.38064,15.86396,STAR
1237651274036740268,19.32406,18.26629,17.87026,17.72645,17.71493,STAR
1237651274036740181,18.26199,17.10962,16.7223,16.58788,16.53711,STAR
1237660937701687654,22.10453,20.95896,20.30465,20.05476,19.86453,STAR
1237660937164816615,22.36704,19.66371,18.25081,17.68152,17.32797,STAR
1237651274036412536,19.37006,18.2586,17.85875,17.73739,17.69728,STAR
1237660937165340996,25.02854,21.08917,19.64078,18.8214,18.37793,STAR
1237660937164881983,17.75382,16.67773,16.2726,16.11928,16.22004,STAR
1237651273499672797,21.30209,18.42242,17.1369,16.60625,16.2788,STAR
1237660936628142290,18.60415,17.40561,16.97103,16.80551,16.74559,STAR
1237651249878466650,16.57221,15.54517,15.21073,15.08483,15.07371,STAR
1237651190287499301,18.97709,18.02647,17.77303,17.68175,17.65596,STAR
1237651190287302927,24.00866,21.03292,19.47162,17.45157,16.37132,STAR
1237651190287302744,20.619,18.3389,17.22674,16.82381,16.57262,STAR
1237651190824239292,19.19396,19.44623,19.91728,20.26227,20.67876,STAR
1237651250415075398,18.10616,16.81309,16.98151,17.09296,17.16479,STAR
1237651190286844452,24.6893,22.77283,21.1467,19.33013,18.2142,STAR
1237651249877877299,24.82531,22.74775,21.29662,19.26493,18.2076,STAR
1237651191360782376,18.8567,17.80832,17.79383,17.80909,17.82428,STAR
1237651250951880793,19.3701,19.09116,19.35776,19.63778,19.96157,STAR
1237651252026474517,18.93566,18.80389,18.89234,19.04545,19.28694,STAR
1237651252026343646,24.48861,22.51852,21.1677,19.09708,18.06635,STAR
1237651252026933336,17.75158,16.67106,16.32655,16.20732,16.18748,STAR
1237651252026867841,20.4856,18.43709,17.67432,18.11465,17.17546,STAR
1237651252026933250,19.01392,17.86014,17.48521,17.33698,17.30675,STAR
1237651192436031721,23.52061,23.12213,21.16827,19.01273,17.78405,STAR
1237651252026605640,17.81487,16.8404,17.48175,16.14095,15.81699,STAR
1237651192435572858,19.98643,18.84082,18.58809,18.53815,18.56296,STAR
1237651252026474508,17.63206,16.58634,16.26525,16.12887,16.09966,STAR
1237651192435638564,20.42571,20.2753,20.27247,19.97351,19.91044,STAR
1237651191899160616,18.98069,18.08328,17.77281,17.66193,17.64517,STAR
1237651192435704066,23.6883,22.32829,20.70563,18.61227,17.43979,STAR
1237651252026671157,24.34033,21.92433,20.36263,19.22717,18.65419,STAR
1237651252026736657,18.84942,17.23521,16.00706,16.34146,16.04618,STAR
1237651192436228283,19.32669,18.35073,18.01703,17.90601,17.88906,STAR
1237651192436228292,19.34575,18.09755,18.16423,18.24175,18.27795,STAR
1237651191899226326,22.8376,20.38097,19.08686,20.0563,17.58422,STAR
1237651191899291704,17.8157,16.89599,16.54729,16.40903,16.35448,STAR
1237651191899160712,23.5764,19.68427,18.09109,16.0308,14.92468,STAR
1237651191898898655,25.35171,22.14191,20.58998,18.59569,17.51313,STAR
1237651191898898619,25.11791,20.92848,19.35026,19.93201,16.9913,STAR
1237651191898898553,21.04982,19.88514,19.90811,19.98413,20.16792,STAR
1237651251489800428,20.92214,20.43156,20.47826,20.59228,20.69366,STAR
1237652900228497480,18.44622,17.27772,16.81747,16.63933,16.57386,STAR
1237653501507600422,16.75908,15.74584,15.48013,15.39061,15.50347,STAR
1237653501507600612,24.4503,20.77778,19.16081,17.12498,16.03332,STAR
1237653500433465538,24.55243,22.46217,20.67199,18.58219,17.49495,STAR
1237652899691233408,22.8874,20.68616,18.9697,17.7094,17.03244,STAR
1237653500433465539,24.12877,21.13155,19.61517,18.93688,18.57861,STAR
1237652900228366551,22.92387,21.17436,19.5904,17.49929,16.3532,STAR
1237652900228104386,19.18998,18.0415,17.56969,17.46115,17.42352,STAR
1237652900228170016,23.75831,21.37728,20.53827,20.31222,19.71555,STAR
1237653500433334339,17.54647,16.6054,16.30418,16.1889,16.20573,STAR
1237652899154231472,19.4685,18.59485,18.24256,18.07002,18.03637,STAR
1237652899154231392,17.61652,17.75349,18.22261,18.50883,18.94894,STAR
1237653500433399825,18.04655,16.7698,16.78623,16.86297,16.87271,STAR
1237653500970926188,19.65956,19.19946,19.05268,19.06884,19.09293,STAR
1237679338960454329,23.8595,23.5235,21.78688,19.33432,18.11018,STAR
1237679437743128718,19.23749,18.02897,17.56758,17.39144,17.32255,STAR
1237653472516309189,24.37282,22.06006,20.50891,18.50372,17.37761,STAR
1237653502044537575,24.27646,23.04046,21.37755,19.30492,18.2866,STAR
1237653502044733442,16.05393,14.97643,15.18073,15.34135,15.46931,STAR
1237653472516571267,18.25447,17.86073,17.85917,17.91917,18.10071,STAR
1237679438280262057,24.16344,22.88864,21.42898,19.21992,17.90117,STAR
1237679338960716362,23.89614,23.02457,21.30916,19.40303,18.22508,STAR
1237652901302632569,19.41,18.33917,17.94655,17.81036,17.80071,STAR
1237652901302501817,25.18003,21.82944,20.06354,19.09122,18.88394,STAR
1237679437743391686,23.6569,24.41192,23.34619,20.11199,18.38043,STAR
1237679437743456289,16.66135,15.75166,15.51843,15.42902,15.42111,STAR
1237652901302698317,25.8388,22.91013,21.47127,19.27513,18.04146,STAR
1237652901303025787,19.99979,18.76584,18.67523,18.65493,18.76578,STAR
1237649961918070815,18.49201,17.32661,16.89486,16.73874,16.66803,STAR
1237652899158622220,17.76213,17.26824,17.34043,17.42269,17.57395,STAR
1237649961380741717,25.20233,23.59142,21.4911,18.97411,17.55604,STAR
1237652899695624944,21.79724,24.98404,17.65204,22.25593,19.2561,STAR
1237649961917874552,25.32855,22.98076,21.27863,19.28108,18.0803,STAR
1237649961917874266,19.13682,16.82666,15.97725,15.69358,15.55088,STAR
1237652899695689733,21.91289,20.89182,20.55881,20.24467,19.73078,STAR
1237649961380675618,18.17959,17.02381,16.61599,16.46845,16.41908,STAR
1237649961380675624,18.4236,18.57128,18.95097,19.23361,19.55855,STAR
1237649961380741230,20.12573,17.49645,16.18252,15.6623,15.35103,STAR
1237649961380544549,18.36787,17.18965,16.72961,16.75248,16.48301,STAR
1237649961380610221,19.20593,18.19288,17.76816,17.60378,17.49772,STAR
1237649961917677927,24.63457,22.72784,21.25574,19.37656,18.29759,STAR
1237649961917547114,24.65026,23.10682,21.34976,19.43366,18.36994,STAR
1237652899695296521,23.41433,19.92189,24.80202,18.67005,17.06705,STAR
1237649961917612185,19.52433,19.49861,19.66424,19.8909,20.10168,STAR
1237652899695755526,24.30881,27.25203,16.26876,24.59734,20.24318,STAR
1237652900232560883,23.19515,22.01671,20.36479,18.50163,17.3861,STAR
1237652900769366086,16.29353,15.43701,15.64641,15.80002,15.91359,STAR
1237652900232626217,17.50495,16.53121,16.25293,16.14752,16.12456,STAR
1237652901843370171,23.85294,20.76413,19.12795,17.14948,16.13003,STAR
1237649963528618205,19.74793,18.46322,18.06416,17.89414,17.8277,STAR
1237649962991616072,17.7778,16.83219,16.4974,16.3716,16.32409,STAR
1237652901306302510,16.79518,15.56378,15.77022,15.91881,16.02108,STAR
1237652901843697678,18.19966,17.38308,17.68186,17.89085,18.10522,STAR
1237649964065882287,20.08283,20.07627,20.40643,20.71162,20.72336,STAR
1237652901843763444,26.29325,22.64519,21.50123,19.03968,17.83344,STAR
1237649963529076988,19.4384,19.22877,19.43633,19.61976,19.71101,STAR
1237652901843697787,21.50904,18.5107,17.06932,16.30038,15.86586,STAR
1237649964066013193,17.94174,16.91804,16.55431,16.40949,16.37101,STAR
1237652901843632234,20.01525,19.4646,19.55211,19.67103,19.90444,STAR
1237649964065882411,22.10152,21.12114,20.57345,20.53835,19.87375,STAR
1237652901306564730,19.66081,19.78302,20.05319,20.23417,20.43211,STAR
1237652901306499289,24.70072,20.77244,19.15069,18.38464,18.08337,STAR
1237649964066013197,17.64724,16.41632,16.56902,16.70085,16.75466,STAR
1237652901843894371,23.12605,20.44901,18.81625,16.9054,15.8543,STAR
1237652901843828856,20.29862,20.03266,20.30704,20.56993,20.60007,STAR
1237649964066013375,20.86658,20.47037,20.65959,20.82971,21.77389,STAR
1237649964066078803,17.6153,17.57966,17.9459,18.24448,18.42838,STAR
1237652901306630261,19.29487,18.17264,19.01489,17.28745,17.02549,STAR
1237651533873348744,19.245,16.70784,15.43079,14.97571,14.72334,STAR
1237660935017070594,17.54113,16.41109,15.99729,15.85363,15.80229,STAR
1237651249875451945,17.58128,16.62104,16.31682,16.19139,16.17307,STAR
1237651249875517527,21.43328,18.78253,17.46075,16.92099,16.64359,STAR
1237653614793654386,17.09093,16.09872,15.77579,15.6561,15.59511,STAR
1237651271888863993,24.52676,25.81256,24.7268,20.7308,18.8922,STAR
1237651272425799857,21.37603,19.10343,18.05613,17.68333,17.46454,STAR
1237660936091271265,17.41302,15.26482,14.48507,14.37977,14.1178,STAR
1237660936090878113,19.3919,18.20753,17.8054,17.65581,17.63325,STAR
1237651272425472016,17.36711,16.3852,16.05032,15.93482,15.8911,STAR
1237660937164750991,21.90489,20.23762,18.85091,17.8874,17.3712,STAR
1237660936627748992,18.785,17.68211,17.26059,17.08925,17.0139,STAR
1237651252025294977,22.28683,19.99928,18.50856,17.90871,17.20194,STAR
1237651191897325710,24.03113,20.0745,18.60666,19.70948,16.91346,STAR
1237651252025229388,17.82388,16.83966,15.81985,16.41736,16.18799,STAR
1237651190823518337,18.70255,17.72605,17.42477,17.32178,17.26802,STAR
1237651250414551169,19.57973,19.18274,19.18683,19.18211,19.32353,STAR
1237651191360651525,22.79442,20.81547,19.37572,18.58846,18.17053,STAR
1237651191360585864,17.90166,16.80456,16.4051,16.27108,16.23662,STAR
1237651251488359061,23.24172,21.36991,20.59007,20.47816,19.96327,STAR
1237651190823846042,19.55123,18.48647,18.14759,17.98337,17.95525,STAR
1237651250414813208,17.40374,16.39903,16.01892,15.85627,15.82793,STAR
1237653614796210253,17.80184,16.82672,16.47313,16.32481,16.27859,STAR
1237653614796538096,23.81426,22.0852,20.53698,18.27315,17.06834,STAR
1237651249878663293,16.53191,15.56683,15.28083,15.17077,15.15378,STAR
1237655371425775806,20.7131,20.14738,19.75071,19.63901,19.51142,STAR
1237651249878597846,22.90155,20.98487,19.36259,18.44304,17.96442,STAR
1237651250415927411,19.69014,18.46355,17.99327,17.83123,17.76067,STAR
1237651190824829088,20.37032,20.00385,19.9023,20.01187,19.88336,STAR
1237651190824829232,24.34968,21.84528,20.09382,18.93106,18.28965,STAR
1237651250952798407,23.72845,22.55266,20.81837,19.0016,17.95671,STAR
1237651190824960283,23.46886,20.83018,19.44993,18.61449,18.17221,STAR
1237651249878860237,24.08588,22.45768,21.06923,19.10558,18.06848,STAR
1237651250415796572,20.69777,20.40442,20.67997,20.93648,21.0218,STAR
1237651190824698082,20.82562,19.94461,19.06186,17.85536,17.1302,STAR
1237651190287761574,19.50309,19.00645,19.1165,19.24447,19.34839,STAR
1237651190287827016,20.77666,20.22132,20.36111,20.41584,20.57398,STAR
1237651191361503551,20.82149,20.34224,20.36283,20.64417,20.58282,STAR
1237651191898439706,18.74539,17.71447,17.51307,18.08602,17.45598,STAR
1237651251489538064,18.17848,18.20157,18.58222,18.86668,19.14773,STAR
1237651190824566883,21.73909,19.05338,17.67615,16.51414,15.89828,STAR
1237651250952470569,18.09427,17.052,16.71144,16.57491,16.52505,STAR
1237651250952601701,19.72552,19.35893,19.50392,19.66389,19.68561,STAR
1237651191361503476,22.71123,20.83071,18.78947,17.61332,16.98864,STAR
1237651191898439757,17.22526,16.16959,15.72067,15.52576,15.4521,STAR
1237651252563673165,22.01906,19.03285,17.66601,16.48616,15.86221,STAR
1237651252563804368,22.48,20.62625,19.4055,18.96094,18.7029,STAR
1237651192435835046,19.20243,18.21715,17.94521,17.81354,17.78356,STAR
1237651252563673195,22.45351,19.99209,18.80702,18.30009,18.04247,STAR
1237673701279334863,23.3345,22.38156,20.856,19.03959,18.07668,STAR
1237679338959274598,26.16879,23.31635,21.33237,19.29025,18.25574,STAR
1237673701279334797,23.73747,22.79256,20.95596,19.25762,18.19782,STAR
1237652901301191366,24.14113,23.73524,21.64074,19.31119,18.09245,STAR
1237673700742332457,16.3148,15.85785,16.15169,16.4191,16.61239,STAR
1237673700205395970,18.52769,17.48328,17.07942,16.92055,16.86999,STAR
1237673701279465640,21.3418,18.73183,17.25879,16.347,15.83532,STAR
1237652901301387283,22.49272,18.86894,17.44276,16.8073,16.43921,STAR
1237673700742529135,18.81438,17.88064,17.5854,17.5022,17.47564,STAR
1237673700205723680,17.83012,16.93319,16.63936,16.52771,16.5173,STAR
1237653500433793048,17.40498,16.49087,16.17985,16.05737,16.03048,STAR
1237652900228759732,19.53043,18.5435,18.18346,18.03691,17.99607,STAR
1237653500433596493,18.39578,17.07027,17.20819,17.29829,17.38962,STAR
1237652899691495608,25.01567,20.93479,19.27628,17.38511,16.36688,STAR
1237652899691429944,22.79286,20.29184,19.07911,17.70619,16.93868,STAR
1237653500971319670,24.06455,22.36011,20.93283,18.84761,17.84208,STAR
1237652900229087340,19.84092,18.73964,18.36443,18.21609,18.21507,STAR
1237653500971253886,20.04254,19.64407,19.90865,20.18517,20.69898,STAR
1237652899155280212,23.33653,22.82459,21.61505,20.54873,19.37727,STAR
1237652899155148813,17.29001,16.09846,15.6583,15.52191,15.45971,STAR
1237652899155017738,18.42875,17.50677,17.21451,17.1002,17.10059,STAR
1237652899691823348,25.76323,21.90851,20.27592,18.24356,17.00863,STAR
1237652899691823278,19.35118,18.16305,18.11545,18.1036,18.1878,STAR
1237652899691888813,22.96754,20.17647,18.57412,16.62421,15.50418,STAR
1237652899691823274,19.8074,18.93402,18.59387,18.49585,18.51459,STAR
1237653471442632787,17.49424,16.5508,16.27404,16.15674,16.10953,STAR
1237653471442632718,19.17029,18.06184,17.65014,17.53214,17.35985,STAR
1237653471442633017,24.15965,22.20189,20.81341,18.77955,17.66195,STAR
1237652901841993961,20.69518,20.26222,20.32156,20.61206,20.44637,STAR
1237679437745685194,24.97157,25.54045,22.27714,19.98302,18.27137,STAR
1237679438282555735,26.10599,22.30149,20.90697,18.94343,17.8497,STAR
1237652901305057328,16.97352,15.85653,15.5191,15.38447,15.34933,STAR
1237649962453631073,20.33497,19.96244,19.84698,19.86551,20.19869,STAR
1237652901842059347,18.34886,17.88604,17.79346,17.82194,17.88875,STAR
1237652901305188398,18.62497,18.16396,18.19727,18.22284,18.36549,STAR
1237652900768383671,26.22838,25.33869,23.29431,20.40069,18.74453,STAR
1237649962453827592,18.90275,18.9957,19.36034,19.61344,19.87763,STAR
1237649961380937862,19.47107,19.02261,19.04873,19.2198,19.508,STAR
1237649961381003373,20.43361,18.54502,17.70367,17.34032,17.15736,STAR
1237649961381069163,26.49687,21.22339,19.51165,18.52485,17.93151,STAR
1237649962455597542,26.05816,22.51493,21.067,19.1255,18.10806,STAR
1237649961918791885,26.36435,22.68709,20.93721,18.96916,17.89399,STAR
1237652900233412743,23.29903,20.44335,19.02969,18.61017,18.2729,STAR
1237652900233412764,24.35497,22.22319,20.58082,18.31015,16.98458,STAR
1237649962455597252,23.95057,22.4009,20.95947,18.78508,17.60627,STAR
1237649961918660769,25.66193,21.22838,19.75464,19.03607,18.73915,STAR
1237649962455400723,19.77819,18.70224,18.23624,18.08809,18.07332,STAR
1237652900233085004,18.90784,17.99706,17.64582,17.50884,17.45693,STAR
1237652900769890511,20.08275,19.82077,19.91227,20.08995,20.0564,STAR
1237652900233085490,25.93242,24.79112,23.21465,20.37436,18.82726,STAR
1237649962455335039,24.797,22.32582,20.84479,18.81441,17.67666,STAR
1237652900769956127,24.29517,22.01849,20.48004,19.18577,18.58097,STAR
1237649962455203989,19.98749,19.75137,19.31919,19.19827,19.17212,STAR
1237649961381265670,20.79087,20.52153,20.68252,20.77854,20.55405,STAR
1237652900232691793,18.63875,18.92058,19.40921,19.72023,19.97114,STAR
1237652900769693909,20.0534,19.57507,19.77392,19.99821,20.38053,STAR
1237652900769628440,22.21015,19.66938,18.06117,16.1971,15.14528,STAR
1237652900232823028,22.99107,21.28382,19.82614,17.85688,16.80814,STAR
1237652900769693962,24.54339,22.50225,20.81835,18.61098,17.41623,STAR
1237663277928874031,17.06601,16.02083,15.66191,15.53304,15.50237,STAR
1237657191980139443,25.42394,23.84283,22.42397,20.45051,19.36011,STAR
1237663543697211502,19.66814,18.38815,17.91274,17.70844,17.6211,STAR
1237663278465810545,19.67526,19.28354,19.28538,19.35906,19.48203,STAR
1237657191980138698,20.32413,19.82254,19.91615,20.12843,20.27945,STAR
1237657191980335630,23.89055,22.76301,21.08981,18.97344,17.83212,STAR
1237663784198668433,17.80145,16.72841,16.94737,17.14639,17.23712,STAR
1237663543697211624,20.75311,20.34659,20.65018,20.79847,22.33175,STAR
1237678617419055344,19.9252,18.87802,19.02324,19.13255,19.26003,STAR
1237663278465941781,24.80026,22.0052,20.46684,19.24064,18.53092,STAR
1237663278466007388,23.3768,23.00644,21.60036,20.28015,19.63512,STAR
1237657191980269788,19.67434,18.64822,18.4852,18.44136,18.45582,STAR
1237663278465810642,25.01911,21.45026,19.99094,18.69602,18.03914,STAR
1237657191980400860,21.42785,18.85506,17.48182,16.44294,15.73422,STAR
1237657191443529740,16.75504,15.5299,15.31563,15.2383,15.20261,STAR
1237663783125844018,17.28117,16.12716,15.72282,15.57181,15.55608,STAR
1237663782588907763,19.88513,19.47172,19.44886,19.49335,19.63648,STAR
1237663784199652269,22.47334,20.95795,19.60225,18.62046,18.03455,STAR
1237663783125647390,17.65773,16.11599,15.55348,15.33931,15.27212,STAR
1237663716555489550,23.07491,20.98907,19.61732,18.61408,18.05909,STAR
1237663716018749661,23.37054,21.05807,19.40195,18.13822,17.4265,STAR
1237663716555555208,20.51335,20.49762,20.71422,20.88364,21.32499,STAR
1237663716555555112,23.14202,20.07574,18.6963,17.49744,16.86919,STAR
1237657191446741219,19.46387,19.13942,19.218,19.32123,19.46315,STAR
1237666340796825983,24.46682,22.67366,21.73866,20.53848,19.76003,STAR
1237663716019077231,20.96573,18.44076,17.08604,16.50974,16.21812,STAR
1237663784202208061,25.19433,22.99741,21.27442,19.22707,18.03979,STAR
1237663782592249882,21.31787,19.60295,18.43581,17.36128,16.68246,STAR
1237657189836980529,22.26666,21.2893,20.34594,19.31985,18.68672,STAR
1237657190910787775,20.46302,19.84827,20.02164,20.2221,20.62869,STAR
1237663783665926214,24.63396,25.11436,21.24054,19.36979,18.71555,STAR
1237657190910787819,19.55371,18.37626,17.96028,17.80837,17.77677,STAR
1237667172394729662,19.32754,18.05847,17.55726,17.36516,17.27031,STAR
1237663784205025492,19.53356,18.81929,19.13099,19.3689,19.52348,STAR
1237666340800102929,22.86125,20.9672,20.55025,20.15515,19.96217,STAR
1237678617425609318,23.00816,21.96894,20.9191,19.76664,19.18883,STAR
1237666340800102567,22.79861,20.29419,19.22175,18.74046,18.47837,STAR
1237666340800036919,19.44664,18.50883,18.21619,18.15457,18.11036,STAR
1237678617425608788,20.03394,18.18489,17.40948,17.15464,17.01083,STAR
1237678617425609286,23.37292,21.73264,20.31952,19.65566,19.3351,STAR
1237663204921966980,22.46195,21.20057,20.27201,19.81881,19.7861,STAR
1237678617425543282,21.7543,19.30995,17.96644,17.42328,17.11519,STAR
1237663784205287659,23.17783,21.11256,20.26278,19.95633,19.92104,STAR
1237666340800168075,22.14108,20.55392,19.57987,19.26087,19.1025,STAR
1237663784742355052,21.97991,19.35685,17.80856,16.75869,16.18105,STAR
1237663784742355162,24.8006,21.7459,20.20172,19.06872,18.56551,STAR
1237666339726688403,19.76585,19.2092,18.95082,18.9057,18.88404,STAR
1237663783132397631,20.57162,17.83011,16.25368,14.84153,14.20738,STAR
1237666339190604073,25.997,22.7969,21.0786,20.18048,19.65417,STAR
1237666339190669359,16.15511,16.2617,16.55718,16.80458,17.13298,STAR
1237663784206270619,19.19811,17.95184,18.07582,18.16628,18.23159,STAR
1237678617428754556,24.75512,20.80108,19.46151,18.90421,18.57902,STAR
1237657072231776386,21.34385,18.87008,17.56769,16.96808,16.63937,STAR
1237657071694970984,19.72091,17.15363,15.7462,15.04827,14.66533,STAR
1237663784208433259,20.33584,19.68955,19.90441,19.93716,20.04105,STAR
1237678617428820220,21.92811,19.73031,18.59282,18.15988,17.89289,STAR
1237678617428885698,22.31088,20.18987,19.17502,18.76875,18.56215,STAR
1237678617428820213,21.62473,20.0241,19.44979,19.21272,19.15607,STAR
1237678617428820222,23.52948,21.18913,19.87547,19.22731,18.87654,STAR
1237678617428820194,24.24669,20.74373,19.27655,18.67778,18.1802,STAR
1237663785282109661,23.36464,21.29751,19.64146,18.28781,17.55592,STAR
1237663784745435230,20.17379,19.80666,19.77491,19.83611,19.95585,STAR
1237657071695299077,24.48232,22.17943,21.01477,19.6867,18.98425,STAR
1237663785282437322,24.78699,22.78263,21.49456,19.18861,18.00328,STAR
1237657071158362234,19.62896,18.33198,17.83892,17.6634,17.57057,STAR
1237663784745500725,17.47536,16.29618,16.29953,16.32935,16.38143,STAR
1237663784208760908,20.45087,19.93732,20.07281,20.24503,20.42348,STAR
1237663783135740105,22.15597,19.84994,18.45909,17.92817,17.62998,STAR
1237663783135740360,25.01971,23.12725,21.75345,20.31085,19.56626,STAR
1237663783135674396,18.97701,17.97739,17.73123,19.14744,17.62429,STAR
1237663783135674454,19.60281,19.31774,19.59885,19.87806,20.24244,STAR
1237663782598803529,16.97583,16.03862,15.75859,15.64331,15.63498,STAR
1237666407380877461,19.52766,18.29903,18.30256,18.37251,18.44936,STAR
1237663783135805637,22.76349,19.94014,18.81183,18.35534,18.05955,STAR
1237666407380877584,21.6759,20.75639,20.21724,20.07212,19.94984,STAR
1237678617432162453,20.12418,19.60815,19.37239,19.30654,19.3127,STAR
1237657071698247733,14.94343,15.13625,15.60687,15.97953,16.30284,STAR
1237666408456781943,20.83698,19.51729,19.6442,19.69811,20.0241,STAR
1237663784748581242,23.77989,22.37207,21.17771,20.1818,19.64999,STAR
1237666407919910946,19.1733,19.02882,19.3411,19.63211,19.98248,STAR
1237666407919976527,19.48894,18.98105,19.0677,19.23693,19.38624,STAR
1237666407919779903,18.96565,17.80351,17.41238,17.29989,17.2456,STAR
1237666408456781856,17.5271,15.86366,15.24689,15.55157,14.94341,STAR
1237680099167503276,23.45564,21.23841,20.26117,19.87151,19.62129,STAR
1237678617432228097,22.64805,21.08464,20.29218,19.91449,19.67838,STAR
1237660027202568199,17.29815,15.64638,15.05836,14.87298,14.80615,STAR
1237660027202502809,20.47536,18.79947,18.17159,17.94556,17.81375,STAR
1237678617432293492,22.04864,19.4036,18.12188,17.57965,17.27035,STAR
1237666408456978990,25.2474,22.64845,21.15417,20.19942,19.50764,STAR
1237663784211775807,20.42761,19.84615,19.98338,19.9802,20.50726,STAR
1237666408456913081,22.92541,19.94991,18.58319,17.87068,17.56299,STAR
1237660027202699746,23.03214,20.9757,20.29936,20.00985,19.80092,STAR
1237660027202699480,20.64709,19.72923,19.2392,19.03343,18.89743,STAR
1237657071698509982,20.34483,19.2315,19.32386,19.45655,19.46405,STAR
1237678617432293574,19.72726,18.47233,17.97837,17.79145,17.70408,STAR
1237663784211972310,19.84931,19.45273,19.61954,19.75244,19.79401,STAR
1237663784748908628,20.9232,19.56162,19.60162,19.80011,19.82214,STAR
1237663784212037641,18.96049,17.94583,17.54594,17.38274,17.33677,STAR
1237666407920238645,19.09848,17.97883,17.852,17.83662,17.83939,STAR
1237663784748908816,23.50082,20.61336,19.43635,18.96588,18.71137,STAR
1237663782602080384,20.08356,18.88198,18.93306,19.03086,19.06768,STAR
1237666406847087142,24.965,22.96869,21.55848,20.37223,19.69747,STAR
1237666406847021698,23.70644,22.65218,21.20511,20.37101,19.95904,STAR
1237663783139017454,24.75403,23.41772,21.9337,20.49761,19.62431,STAR
1237663784214921918,22.81443,21.79867,20.8798,19.93571,19.18452,STAR
